Period,Time,Call Type,Committing Player,Disadvantaged Player,Review Decision,Video,Comment,game_id
Q4,00:17.1,Foul: Defense 3 Second,Christian Wood,Nuggets,INC,http://official.nba.com/last-two-minute-report/?gameNo=0022100133&eventNum=2265,Wood (HOU) fails to fully clear the lane and is in the paint for longer than three seconds without imminently actively guarding an opponent.,0022100133
Q4,00:15.2,Foul: Personal,Christian Wood,Monte Morris,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100133&eventNum=2266,Wood (HOU) makes clean contact with the ball as simultaneous incidental contact occurs with Morris' (DEN) front as he is passing.,0022100133
Q4,00:13.9,Foul: Offensive,P.J. Dozier,Eric Gordon,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100133&eventNum=2267,Dozier (DEN) extends his leg as Gordon (HOU) closes out and any contact that occurs during the follow-through is marginal.,0022100133
Q4,00:12.5,Foul: Loose Ball,Daniel Theis,Nikola Jokic,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100133&eventNum=2268,Theis (HOU) makes clean contact with the ball prior to incidental arm contact occurring with Jokic (DEN) during rebounding.,0022100133
Q4,00:02.2,Foul: Personal,Aaron Gordon,Eric Gordon,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100133&eventNum=2269,Gordon (DEN) is jumping away from Gordon (HOU) and absorbs the marginal body contact that occurs at the end of the drive. Jokic (DEN) moves toward Gordon (HOU) and marginal contact occurs with Gordon's (HOU) back as he is passing.,0022100133
Q4,00:00.9,Foul: Shooting,Nikola Jokic,Jae'Sean Tate,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100133&eventNum=2270,Jokic (DEN) makes clean contact with the bottom portion of the ball during Tate's (HOU) upward shooting motion and dislodges it away.,0022100133
Q4,01:47.5,Foul: Shooting,Hassan Whiteside,Jimmy Butler,CC,http://official.nba.com/last-two-minute-report/?gameNo=0022100134&eventNum=2157,"Replay review of the foul called on Butler (MIA) pursuant to a coach's challenge was deemed successful. Whiteside (UTA) is moving laterally into Butler's path and does not establish himself in a legal guarding position when he makes contact with Butler's body, which affects his driving shot attempt.",0022100134
Q4,01:38.1,Foul: Personal,Bam Adebayo,Mike Conley,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100134&eventNum=2158,Adebayo (MIA) places a resting forearm to Conley's (UTA) front and marginal contact occurs as it does not affect Conley's ability to maintain his intended path on his drive to the basket. ,0022100134
Q4,01:32.3,Turnover: 3 Second Violation,Hassan Whiteside,Heat,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100134&eventNum=2159,Whiteside (UTA) receives the ball within 3 seconds of being in the lane and immediately dunks it.,0022100134
Q4,01:22,Foul: Personal,Royce O'Neale,Jimmy Butler,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100134&eventNum=2160,"O'Neale (UTA) and Butler (MIA) mutually engage and disengage on the perimeter and marginal contact occurs, which does not affect Butler's ability to get into his legal screening position.",0022100134
Q4,01:17.9,Foul: Personal,Mike Conley,Jimmy Butler,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100134&eventNum=2161,Conley (UTA) maintains a legal guarding position on Butler (MIA) during the drive.,0022100134
Q4,01:04.3,Foul: Personal,Bam Adebayo,Hassan Whiteside,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100134&eventNum=2162,"During the pick, Adebayo (MIA) and Whiteside (UTA) engage and disengage and the contact is marginal.",0022100134
Q4,01:03.2,Foul: Shooting,Tyler Herro,Donovan Mitchell,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100134&eventNum=2163,Herro (MIA) maintains a legal guarding position during the driving shot attempt by Mitchell (UTA).,0022100134
Q4,00:47,Foul: Personal,Mike Conley,Jimmy Butler,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100134&eventNum=2164,"During the drive, Conley (UTA) makes clean ball contact to poke it loose from Butler (MIA).",0022100134
Q4,00:42.9,Stoppage: Out-of-Bounds,Jimmy Butler,Mike Conley,CC,http://official.nba.com/last-two-minute-report/?gameNo=0022100134&eventNum=2165,Conley (UTA) gains possession of the ball and is able to throw it back inbounds before landing out of bounds. The ball touches Butler's (MIA) hands last before going out of bounds.,0022100134
Q4,00:36.0,Foul: Shooting,Bam Adebayo,Donovan Mitchell,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100134&eventNum=2166,Adebayo (MIA) legally contests Mitchell's (UTA) jump shot attempt.,0022100134
Q4,00:32.1,Foul: Shooting,Caleb Martin,Hassan Whiteside,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100134&eventNum=2167,Martin (MIA) maintains a legal guarding position during the play at the basket by Whiteside (UTA) and cleanly blocks the shot. Any follow through contact to Whiteside's hand or arm after the block is deemed incidental.,0022100134
Q4,00:24.3,Foul: Offensive,Royce O'Neale,Kyle Lowry,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100134&eventNum=2168,"At the end of the drive, Lowry (MIA) establishes himself outside of the RA when O'Neale (UTA) slips the majority of the contact by jumping to the side and marginal contact occurs as he brushes Lowry's body while passing the ball.",0022100134
Q4,00:20.6,Turnover: 3 Second Violation,Hassan Whiteside,Heat,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100134&eventNum=2169,Whiteside (UTA) could be deemed to be in the lane for less than three seconds when the shot is imminent.,0022100134
Q4,00:17.6,Foul: Personal,Donovan Mitchell,Tyler Herro,CC,http://official.nba.com/last-two-minute-report/?gameNo=0022100134&eventNum=2170,"Mitchell (UTA) makes contact with Herro's (MIA) body upon receiving the inbounds pass, which affects his SQBR.",0022100134
Q4,00:17.6,Foul: Personal,Jimmy Butler,Donovan Mitchell,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100134&eventNum=2172,"Butler (MIA) has his hand resting on Mitchell's (UTA) side momentarily and marginal contact occurs as he immediately removes it, which does not affect his FOM.",0022100134
Q4,00:17.6,Foul: Personal,P.J. Tucker,Bojan Bogdanovic,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100134&eventNum=2173,Tucker (MIA) and Bogdanovic (UTA) engage and disengage and marginal contact occurs as they approach the screen.,0022100134
Q4,00:17.6,Foul: Personal,Kyle Lowry,Donovan Mitchell,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100134&eventNum=2171,"During the drive, Lowry (MIA) places a resting hand on Mitchell's (UTA) arm and marginal contact occurs before he makes clean ball contact to temporarily dislodge it from Mitchell. ",0022100134
