Period,Time,Call Type,Committing Player,Disadvantaged Player,Review Decision,Video,Comment,game_id
Q4,00:26.4,Foul: Personal,Gary Harris,Luka Doncic,CC,http://official.nba.com/last-two-minute-report/?gameNo=0021900053&eventNum=2209,Harris (DEN) commits a take foul on Doncic (DAL).,21900053
Q4,00:17.0,Turnover: Traveling,Paul Millsap,Mavericks,INC,http://official.nba.com/last-two-minute-report/?gameNo=0021900053&eventNum=2212,"Millsap (DEN) establishes his left foot as his pivot foot, then lifts his left foot and returns it to the floor before passing.",21900053
Q4,00:17.0,Foul: Away from Play,Kristaps Porzingis,Paul Millsap,INC,http://official.nba.com/last-two-minute-report/?gameNo=0021900053&eventNum=2211,Porzingis (DAL) wraps Millsap (DEN) during the inbound.,21900053
Q4,00:17.0,Foul: Personal,Dorian Finney-Smith,Nikola Jokic,CC,http://official.nba.com/last-two-minute-report/?gameNo=0021900053&eventNum=2210,"During the pick, Finney-Smith (DAL) holds Jokic (DEN) and affects his FOM.",21900053
Q4,00:11.7,Foul: Offensive,Paul Millsap,Dorian Finney-Smith,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021900053&eventNum=2213,Millsap (DEN) makes marginal contact with Finney-Smith (DAL) as he disengages from the pick.,21900053
Q4,00:02.9,Foul: Loose Ball,Maxi Kleber,Nikola Jokic,INC,http://official.nba.com/last-two-minute-report/?gameNo=0021900053&eventNum=2214,Kleber (DAL) clamps Jokic's (DEN) arm and affects his ability to get to the rebound.,21900053
Q4,00:01.4,Turnover: 24 Second Violation,Nuggets,Mavericks,CC,http://official.nba.com/last-two-minute-report/?gameNo=0021900053&eventNum=2215,Correctly called 24 second violation.,21900053
Q4,01:59.1,Foul: Personal,Tristan Thompson,Zach LaVine,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021900055&eventNum=2133,Thompson (CLE) makes marginal contact with LaVine (CHI) at the end of his drive and doesn't affect his SQBR.,21900055
Q4,01:57.0,Foul: Offensive,Wendell Carter Jr.,Collin Sexton,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021900055&eventNum=2134,Carter Jr. (CHI) establishes himself in a screening position in the path of Sexton (CLE) and absorbs the contact.,21900055
Q4,01:47.9,Foul: Shooting,Darius Garland,Tomas Satoransky,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021900055&eventNum=2135,Garland (CLE) makes marginal contact by brushing Satoransky's (CHI) arm during his driving shot attempt.,21900055
Q4,01:45.4,Foul: Shooting,Kevin Love,Wendell Carter Jr.,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021900055&eventNum=2136,Love (CLE) makes marginal contact with Carter Jr. (CHI) and doesn't affect his shot attempt.,21900055
Q4,01:44.4,Foul: Personal,Wendell Carter Jr.,Collin Sexton,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021900055&eventNum=2137,Carter Jr. (CHI) makes marginal contact with Sexton (CLE) and doesn't affect his ability to pass.,21900055
Q4,01:23.1,Foul: Personal,Otto Porter Jr.,Cedi Osman,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021900055&eventNum=2138,Porter Jr. (CHI) makes marginal contact with Osman's (CLE) off arm at the start of the drive and does not affect his SQBR.,21900055
Q4,01:19.9,Foul: Offensive,Cedi Osman,Thaddeus Young,CC,http://official.nba.com/last-two-minute-report/?gameNo=0021900055&eventNum=2139,Young (CHI) establishes a legal guarding position outside of the RA and absorbs the contact as Osman (CHI) drives through his body.,21900055
Q4,01:08.5,Foul: Shooting,Tristan Thompson,Zach LaVine,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021900055&eventNum=2140,Thompson (CLE) maintains a legal guarding position and absorbs the contact from LaVine (CHI) during his driving shot attempt.,21900055
Q4,01:06.7,Foul: Loose Ball,Wendell Carter Jr.,Jordan Clarkson,CC,http://official.nba.com/last-two-minute-report/?gameNo=0021900055&eventNum=2141,Carter Jr. (CHI) extends his arm into Clarkson (CLE) and dislodges him during the rebound.,21900055
Q4,00:59.5,Foul: Offensive,Cedi Osman,Otto Porter Jr.,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021900055&eventNum=2142,Osman (CLE) briefly engages with Porter Jr. (CHI) on the perimeter and separates without affecting his ability to defend.,21900055
Q4,00:59.4,Foul: Offensive,Jordan Clarkson,Thaddeus Young,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021900055&eventNum=2143,Clarkson (CLE) firms up during the off ball screen and makes marginal contact with Young (CHI) that doesn't knock him off his defensive path.,21900055
Q4,00:54.8,Foul: Shooting,Thaddeus Young,Kevin Love,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021900055&eventNum=2144,Young (CHI) makes incidental contact to Love's (CLE) arm after the release that does not affect his jump shot attempt or ability to follow through naturally.,21900055
Q4,00:44.5,Foul: Shooting,Tristan Thompson,Wendell Carter Jr.,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021900055&eventNum=2145,Thompson (CLE) collapses his left forearm upon contact with Carter Jr. (CHI) as he makes clean contact to the ball with his right hand during the dunk attempt.,21900055
Q4,00:29.0,Foul: Shooting,Wendell Carter Jr.,Collin Sexton,INC,http://official.nba.com/last-two-minute-report/?gameNo=0021900055&eventNum=2146,Carter Jr. (CHI) makes contact with Sexton's (CLE) arm and face during his dunk attempt.,21900055
Q4,00:28.5,Foul: Offensive,Wendell Carter Jr.,Larry Nance Jr.,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021900055&eventNum=2147,Carter Jr. (CHI) establishes himself in a screening position in Nance Jr.'s (CLE) path and absorbs the contact during the screen.,21900055
Q4,00:27.1,Foul: Offensive,Wendell Carter Jr.,Jordan Clarkson,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021900055&eventNum=2148,Carter Jr. (CHI) establishes himself in a screening position in Clarkson's (CLE) path and absorbs the contact during the pick.,21900055
Q4,00:25.6,Foul: Offensive,Zach LaVine,Jordan Clarkson,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021900055&eventNum=2150,"LaVine (CHI) makes marginal contact with Clarkson (CLE) off ball, but doesn't fully extend his arms or affect his ability to maintain position.",21900055
Q4,00:25.6,Foul: Personal,Larry Nance Jr.,Zach LaVine,CC,http://official.nba.com/last-two-minute-report/?gameNo=0021900055&eventNum=2149,Nance Jr. (CLE) moves laterally into LaVine's (CHI) path and affects his SQBR.,21900055
Q4,00:25.6,Foul: Offensive,Wendell Carter Jr.,Jordan Clarkson,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021900055&eventNum=2150,Carter Jr. (CHI) firms up during the off ball screen to Clarkson (CLE) and makes marginal contact.,21900055
Q4,00:21.4,Foul: Personal,Tomas Satoransky,Larry Nance Jr.,CC,http://official.nba.com/last-two-minute-report/?gameNo=0021900055&eventNum=2151,Satoransky (CHI) commits a take foul on Nance Jr. (CLE).,21900055
Q4,00:15.4,Foul: Shooting,Cedi Osman,Zach LaVine,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021900055&eventNum=2152,Osman (CLE) moves alongside LaVine's (CHI) body and makes marginal contact that doesn't affect his ability to get into his natural shooting motion.,21900055
Q4,00:11.3,Foul: Away from Play,Zach LaVine,Collin Sexton,INC,http://official.nba.com/last-two-minute-report/?gameNo=0021900055&eventNum=2154,LaVine (CHI) wraps Sexton (CLE) off ball prior to the release of the inbound pass.,21900055
Q4,00:11.3,Foul: Loose Ball,Tristan Thompson,Wendell Carter Jr.,CC,http://official.nba.com/last-two-minute-report/?gameNo=0021900055&eventNum=2153,Thompson (CLE) hooks Carter Jr.'s (CHI) waist and dislodges him as he attempts to get to the loose ball.,21900055
Q4,00:09.7,Foul: Personal,Otto Porter Jr.,Collin Sexton,CC,http://official.nba.com/last-two-minute-report/?gameNo=0021900055&eventNum=2155,Porter Jr. (CHI) commits a take foul on Sexton (CLE).,21900055
Q4,00:09.7,Foul: Away from Play,Tomas Satoransky,Kevin Love,CC,http://official.nba.com/last-two-minute-report/?gameNo=0021900055&eventNum=2155,Satoransky (CHI) wraps Love (CLE) prior to the inbound pass.,21900055
Q4,00:09.6,Foul: Offensive,Otto Porter Jr.,Tristan Thompson,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021900055&eventNum=2156,Porter Jr. (CHI) establishes himself in a screening position in Thompson's (CLE) path and absorbs the contact during the screen.,21900055
Q4,00:09.5,Foul: Personal,Collin Sexton,Tomas Satoransky,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021900055&eventNum=2157,Sexton (CLE) makes marginal contact with Satoransky (CHI) off ball and he is able to move through it without affecting his SQBR.,21900055
Q4,00:06.7,Foul: Personal,Tristan Thompson,Wendell Carter Jr.,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021900055&eventNum=2158,Thompson (CLE) makes clean contact to the ball as he defends the pass.,21900055
Q4,00:01.2,Foul: Personal,Zach LaVine,Jordan Clarkson,CC,http://official.nba.com/last-two-minute-report/?gameNo=0021900055&eventNum=2159,LaVine (CHI) commits a take foul on Clarkson (CLE).,21900055
Q4,01:55.4,Foul: Shooting,Rui Hachimura,James Harden,CC,http://official.nba.com/last-two-minute-report/?gameNo=0021900061&eventNum=2281,Hachimura (WAS) makes contact to the arm of Harden (HOU) during his shooting motion that affects his driving shot attempt.,21900061
Q4,01:49.5,Foul: Offensive,Isaiah Thomas,Eric Gordon,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021900061&eventNum=2282,Thomas (WAS) establishes himself in a screening position in the path of Gordon (HOU) and does not deliver contact.,21900061
Q4,01:46.1,Foul: Personal,P.J. Tucker,Isaiah Thomas,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021900061&eventNum=2283,Tucker (HOU) maintains legal guarding position as he defends Thomas (WAS) and does not affect his SQBR.,21900061
Q4,01:34.8,Foul: Loose Ball,Eric Gordon,Thomas Bryant,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021900061&eventNum=2284,Gordon (HOU) and Bryant (WAS) engage and disengage during the rebound.,21900061
Q4,01:26.7,Foul: Shooting,Thomas Bryant,James Harden,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021900061&eventNum=2285,Bryant (WAS) jumps vertically and maintains a legal vertical position as he contests Harden's (HOU) shot attempt.,21900061
Q4,1:25,Turnover: Offensive Goaltending,Russell Westbrook, ,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021900061&eventNum=2302,"After communicating with the Replay Center, it is determined that the ball was not in the cylinder during the Westbrook (HOU) tip-in and the basket counts.",21900061
Q4,01:11.1,Turnover:  Out of Bounds - Bad Pass Turn,Isaiah Thomas,Rockets,CC,http://official.nba.com/last-two-minute-report/?gameNo=0021900061&eventNum=2287,Thomas (WAS) is the last player to make contact with the ball prior to the ball going out of bounds.,21900061
Q4,01:02.4,Foul: Offensive,Eric Gordon,Bradley Beal,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021900061&eventNum=2288,Gordon (HOU) establishes himself in a screening position in the path of Beal (WAS) and does not deliver contact.,21900061
Q4,01:01.4,Foul: Offensive,James Harden,Davis Bertans,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021900061&eventNum=2289,Harden (HOU) makes marginal contact with Bertans (WAS) during his drive but does not dislodge him from his legal guarding position.,21900061
Q4,00:55.4,Foul: Offensive,Thomas Bryant,Eric Gordon,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021900061&eventNum=2290,Bryant (WAS) establishes himself in a screening position in the path of Gordon (HOU) and does not deliver contact.,21900061
Q4,00:48.2,Foul: Shooting,P.J. Tucker,Bradley Beal,CC,http://official.nba.com/last-two-minute-report/?gameNo=0021900061&eventNum=2291,Tucker (HOU) makes contact to the arm of Beal (WAS) during his shooting motion that affects his play at the basket.,21900061
Q4,00:44.7,Foul: Offensive,Eric Gordon,Isaac Bonga,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021900061&eventNum=2292,Gordon (HOU) establishes himself in a screening position in the path of Bonga (WAS) and gives him room to avoid the contact.,21900061
Q4,00:42.2,Foul: Shooting,Davis Bertans,James Harden,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021900061&eventNum=2293,Bertans (WAS) makes marginal body contact with Harden (HOU) during his shooting motion that does not affect his play at the basket.,21900061
Q4,00:32.5,Foul: Shooting,Thomas Bryant,Russell Westbrook,CC,http://official.nba.com/last-two-minute-report/?gameNo=0021900061&eventNum=2294,Bryant (WAS) makes contact to the body of Westbrook (HOU) after the release that affects his play at the basket.,21900061
